ID	AGE	INCOME	GENDER	MARITAL	NUMKIDS	NUMCARDS	HOWPAID	MORTGAGE	STORECAR	LOANS	VALUE
101057	19	24345	f	married	2	1	weekly	y	2	1	weak profit
101269	20	24343	f	married	2	1	weekly	y	2	1	weak profit
102104	32	24342	f	single	0	2	weekly	n	2	1	weak profit
102688	34	24339	f	single	0	1	weekly	n	3	1	weak profit
102896	40	24331	m	divsepwid	3	6	weekly	n	5	3	weak profit
101814	24	24331	f	married	2	0	monthly	y	1	2	weak profit
102540	23	24316	f	single	0	3	weekly	n	2	1	strong profit
101098	29	24315	m	married	1	2	weekly	y	1	1	weak profit
101669	23	24312	f	married	2	2	weekly	y	2	1	weak profit
102400	22	24312	m	single	0	3	weekly	y	1	1	weak profit
100909	18	24297	f	married	1	2	weekly	y	3	2	weak profit
102684	24	24295	m	single	0	3	monthly	n	1	1	weak profit
102390	22	24292	m	single	1	1	weekly	y	2	1	weak profit
101097	19	24292	f	married	1	2	monthly	y	2	2	weak profit
101076	19	24290	m	married	2	1	weekly	y	3	1	weak profit
101092	19	24289	m	married	2	2	monthly	y	3	2	weak profit
101503	22	24288	m	married	2	2	monthly	y	3	1	weak profit
101243	31	24286	m	married	2	0	monthly	y	3	2	weak profit
103310	45	24281	f	divsepwid	4	5	weekly	n	4	2	weak profit
103625	49	24277	f	divsepwid	2	6	weekly	n	3	2	bad loss
101830	36	24271	m	married	1	0	weekly	y	3	2	weak profit
102827	35	24255	m	single	0	2	monthly	y	2	1	weak profit
102559	23	24252	f	single	0	2	weekly	y	3	1	weak profit
102415	22	24231	f	single	1	3	weekly	n	3	1	weak profit
103628	49	24226	f	divsepwid	3	5	weekly	y	5	3	weak profit
102362	22	24226	m	single	0	3	weekly	y	3	1	strong profit
102972	41	24219	m	divsepwid	4	6	weekly	y	5	3	bad loss
102818	25	24216	f	single	0	3	monthly	y	3	1	weak profit
103389	46	24211	m	divsepwid	4	5	weekly	n	3	2	bad loss
102102	20	24211	f	single	0	1	weekly	n	1	1	weak profit
101643	23	24210	f	married	2	2	monthly	y	2	1	weak profit
103960	46	24207	f	married	2	4	weekly	y	4	1	bad loss
101053	19	24200	m	married	1	0	monthly	y	2	1	weak profit
101079	19	24192	m	married	2	2	weekly	y	2	2	weak profit
100892	18	24184	m	married	2	0	weekly	y	2	2	bad loss
102841	25	24182	f	single	0	2	weekly	y	2	1	weak profit
101519	22	24171	m	married	2	2	monthly	y	3	1	weak profit
102507	23	24164	m	single	1	1	weekly	n	1	1	weak profit
101566	22	24164	m	married	1	2	weekly	y	2	2	weak profit
103623	49	24162	f	divsepwid	2	5	weekly	y	4	2	weak profit
102807	25	24160	f	single	0	1	monthly	n	1	1	weak profit
103989	47	24152	m	married	3	3	monthly	y	4	1	bad loss
101102	19	24151	f	married	2	1	weekly	y	3	1	weak profit
101257	37	24149	m	married	2	0	weekly	y	3	1	weak profit
102274	21	24138	m	single	1	1	monthly	y	1	1	weak profit
102804	25	24137	m	single	1	3	monthly	n	1	1	weak profit
102574	23	24134	f	single	0	3	weekly	y	2	1	strong profit
102844	27	24132	m	single	1	1	monthly	y	3	1	weak profit
103883	44	24121	f	married	3	4	weekly	y	4	1	bad loss
103223	44	24115	f	divsepwid	2	6	weekly	y	3	3	weak profit
101546	22	24112	f	married	1	1	weekly	y	1	1	strong profit
101645	23	24092	m	married	2	2	weekly	y	2	2	weak profit
101240	20	24081	f	married	2	2	weekly	y	3	2	weak profit
102529	23	24076	m	single	0	3	monthly	n	2	1	weak profit
102372	22	24074	m	single	1	1	weekly	n	2	1	weak profit
103561	31	24071	m	divsepwid	2	5	weekly	y	3	2	bad loss
103759	40	24071	m	married	2	4	weekly	y	4	1	bad loss
100943	18	24056	f	married	2	0	monthly	y	2	2	weak profit
101511	22	24053	f	married	1	0	monthly	y	1	1	weak profit
102837	28	24044	m	single	1	3	weekly	y	1	1	weak profit
103959	46	24039	f	married	3	4	weekly	y	4	1	strong profit
101667	23	24030	f	married	2	2	monthly	y	1	1	weak profit
101962	25	24029	f	married	1	1	monthly	y	2	2	weak profit
101100	26	24019	f	married	2	0	monthly	y	1	1	weak profit
102550	23	24008	m	single	0	3	monthly	n	2	1	weak profit
103892	44	24007	f	married	2	3	monthly	y	4	2	bad loss
101793	24	24005	m	married	1	2	monthly	y	2	1	weak profit
101687	23	24005	m	married	1	0	monthly	y	3	1	weak profit
103299	45	23999	f	divsepwid	2	5	weekly	y	5	3	weak profit
102716	24	23998	f	single	0	3	weekly	n	2	1	weak profit
101354	21	23997	m	married	1	2	monthly	y	3	1	weak profit
103214	44	23984	f	divsepwid	2	5	weekly	y	5	2	strong profit
100897	27	23982	m	married	1	0	weekly	y	2	1	weak profit
102225	21	23980	f	single	0	2	weekly	y	1	1	bad loss
102234	21	23975	f	single	1	3	monthly	n	2	1	weak profit
102715	29	23965	m	single	0	3	monthly	n	3	1	bad loss
103791	34	23964	f	married	2	4	weekly	y	4	1	bad loss
101548	22	23953	f	married	1	2	weekly	y	2	1	bad loss
103927	45	23952	m	married	3	4	monthly	y	5	2	weak profit
102555	23	23950	m	single	1	3	monthly	n	1	1	weak profit
104065	49	23949	f	married	3	4	monthly	y	5	1	bad loss
102811	25	23944	f	single	0	3	monthly	y	2	1	strong profit
102242	21	23936	f	single	1	3	weekly	y	1	1	weak profit
100929	18	23928	f	married	1	0	monthly	y	1	1	weak profit
102822	25	23923	m	single	1	1	monthly	y	3	1	weak profit
101563	22	23919	m	married	1	1	weekly	y	3	1	weak profit
102689	24	23912	m	single	0	2	monthly	n	2	1	weak profit
102222	21	23912	m	single	1	3	weekly	n	1	1	weak profit
101358	21	23909	m	married	2	2	weekly	y	3	1	weak profit
102704	31	23906	f	single	0	2	monthly	y	3	1	weak profit
101063	19	23906	m	married	2	1	monthly	y	3	1	weak profit
101813	24	23905	m	married	1	2	monthly	y	3	2	weak profit
103217	44	23899	f	divsepwid	3	5	weekly	n	4	3	bad loss
103549	36	23898	m	divsepwid	3	5	weekly	n	4	3	bad loss
103140	43	23897	m	divsepwid	2	5	weekly	n	3	3	strong profit
103885	44	23890	f	married	3	4	monthly	y	4	1	bad loss
101209	20	23882	f	married	1	0	monthly	y	2	2	weak profit
101677	27	23861	f	married	1	1	monthly	y	1	1	weak profit
101264	32	23860	m	married	2	0	monthly	y	3	1	weak profit
101367	21	23857	m	married	2	1	weekly	y	3	2	weak profit
102227	21	23854	f	single	0	2	weekly	n	3	1	weak profit
104027	48	23850	m	married	2	4	weekly	y	4	1	bad loss
102364	33	23845	m	single	1	1	monthly	y	2	1	weak profit
103884	44	23843	f	married	3	4	weekly	y	4	2	bad loss
101210	20	23834	f	married	1	1	weekly	y	1	1	weak profit
100910	18	23832	f	married	2	0	monthly	y	1	2	weak profit
102545	33	23828	f	single	1	3	monthly	n	2	1	weak profit
102579	23	23827	f	single	1	2	weekly	n	2	1	bad loss
101229	20	23827	m	married	1	2	monthly	y	3	2	weak profit
101382	35	23825	f	married	1	1	weekly	y	2	2	strong profit
101662	36	23820	m	married	1	1	monthly	y	3	2	weak profit
102695	24	23816	f	single	1	3	weekly	n	3	1	weak profit
101689	34	23812	f	married	1	0	weekly	y	3	2	weak profit
102514	23	23808	f	single	0	2	weekly	n	3	1	weak profit
102731	24	23807	m	single	1	2	weekly	n	3	1	weak profit
103470	47	23803	f	divsepwid	3	5	weekly	y	5	3	weak profit
103127	43	23800	m	divsepwid	2	5	weekly	n	5	2	bad loss
103557	48	23790	m	divsepwid	3	6	weekly	y	5	2	weak profit
100907	18	23789	f	married	1	1	monthly	y	1	2	weak profit
102101	20	23782	m	single	1	3	weekly	n	3	1	bad loss
104022	48	23775	f	married	3	3	weekly	y	5	2	bad loss
102569	23	23774	m	single	1	1	weekly	y	2	1	weak profit
101515	22	23772	m	married	1	2	weekly	y	1	1	weak profit
101545	22	23771	m	married	1	0	weekly	y	3	2	weak profit
103376	46	23766	m	divsepwid	4	6	weekly	n	3	3	weak profit
102562	33	23758	f	single	0	1	monthly	n	3	1	weak profit
101682	23	23757	m	married	2	1	weekly	y	2	1	weak profit
101048	33	23754	f	married	2	0	monthly	y	2	1	weak profit
102568	23	23753	f	single	1	1	monthly	n	3	1	weak profit
101217	26	23748	f	married	1	0	weekly	y	1	2	weak profit
103213	44	23735	f	unknown	4	6	weekly	n	5	2	weak profit
101376	21	23728	f	married	1	2	monthly	y	2	1	weak profit
102515	33	23725	f	single	0	3	monthly	y	3	1	weak profit
101213	32	23723	m	married	1	2	monthly	y	3	1	bad loss
103143	43	23721	m	divsepwid	2	6	weekly	n	4	3	weak profit
103224	44	23718	m	divsepwid	3	6	weekly	n	5	3	weak profit
102111	20	23713	f	single	0	3	monthly	n	3	1	weak profit
103055	42	23708	f	divsepwid	3	5	weekly	y	4	2	weak profit
103302	45	23705	f	divsepwid	3	6	weekly	n	3	3	bad loss
101090	19	23699	f	married	2	1	monthly	y	3	1	weak profit
103762	37	23684	m	married	2	3	weekly	y	5	1	bad loss
102673	24	23656	m	single	1	2	weekly	n	1	1	bad loss
102816	26	23652	m	single	0	1	monthly	y	1	1	weak profit
103890	44	23650	f	married	2	4	monthly	y	5	2	bad loss
104061	49	23648	f	married	3	4	weekly	y	4	2	bad loss
103926	45	23648	m	married	3	4	monthly	y	4	1	weak profit
101828	24	23645	m	married	1	0	monthly	y	2	1	weak profit
103851	43	23644	f	married	2	3	monthly	y	5	1	weak profit
100916	18	23643	m	married	1	2	weekly	y	3	2	weak profit
101070	19	23634	m	married	1	0	weekly	y	1	1	weak profit
103847	43	23627	f	married	3	4	monthly	y	4	1	bad loss
104025	31	23626	f	married	2	4	monthly	y	5	2	bad loss
101047	19	23623	m	married	1	2	monthly	y	1	1	weak profit
103551	48	23618	f	divsepwid	4	5	weekly	n	4	3	bad loss
102839	25	23618	f	single	0	2	monthly	y	3	1	weak profit
101972	31	23612	f	married	2	0	monthly	y	2	1	weak profit
101255	20	23600	m	married	2	1	weekly	y	1	1	weak profit
101955	25	23594	m	married	2	1	monthly	y	3	2	weak profit
103467	47	23590	m	divsepwid	4	6	weekly	n	4	2	strong profit
104098	26	23587	m	married	2	3	monthly	y	4	1	bad loss
104097	50	23585	m	married	3	4	weekly	y	4	2	bad loss
102532	23	23583	f	single	1	3	monthly	y	1	1	weak profit
101654	23	23581	f	married	1	1	weekly	y	1	2	weak profit
101399	21	23570	f	married	2	0	monthly	y	2	2	bad loss
101658	23	23568	m	married	2	1	monthly	y	1	2	bad loss
101948	25	23566	f	married	2	0	weekly	y	1	2	weak profit
103303	45	23565	f	divsepwid	4	5	weekly	y	5	3	weak profit
102852	25	23537	f	single	1	1	monthly	y	3	1	weak profit
102398	22	23536	f	single	0	2	monthly	y	1	1	weak profit
103852	43	23528	m	married	2	3	monthly	y	5	2	bad loss
101691	23	23527	m	married	1	2	weekly	y	1	2	strong profit
103057	42	23524	m	divsepwid	3	6	weekly	y	3	2	strong profit
101393	21	23514	f	married	1	2	monthly	y	3	1	weak profit
102686	24	23513	m	single	1	2	monthly	y	2	1	weak profit
103293	45	23511	f	divsepwid	4	5	weekly	y	3	2	bad loss
101959	25	23511	m	married	1	0	monthly	y	2	2	weak profit
101220	30	23510	f	married	1	2	monthly	y	3	2	weak profit
103292	45	23493	m	divsepwid	3	6	weekly	n	5	2	weak profit
103819	42	23490	f	married	2	4	weekly	y	4	2	bad loss
102385	22	23473	unknown	single	0	1	weekly	n	1	1	weak profit
102706	24	23469	f	single	0	2	weekly	n	3	1	weak profit
102729	24	23469	m	single	1	1	weekly	y	1	1	weak profit
101672	23	23467	m	married	1	2	weekly	y	2	1	weak profit
103220	44	23461	m	divsepwid	4	5	weekly	y	5	3	weak profit
102255	21	23461	f	single	0	3	weekly	n	2	1	weak profit
102978	41	23447	f	divsepwid	4	6	weekly	y	5	3	bad loss
101939	25	23447	f	married	2	0	monthly	y	3	1	weak profit
102854	25	23446	m	single	1	2	weekly	n	1	1	weak profit
101700	23	23443	m	married	2	1	weekly	y	1	2	weak profit
101800	24	23442	f	married	1	2	monthly	y	1	1	weak profit
103548	48	23439	f	divsepwid	3	5	weekly	y	5	3	weak profit
101944	25	23435	m	married	2	0	weekly	y	1	2	weak profit
101252	20	23432	f	married	1	1	weekly	y	3	2	weak profit
101109	19	23429	f	married	2	1	monthly	y	1	1	bad loss
101509	22	23428	f	married	2	0	weekly	y	3	2	weak profit
103705	50	23425	f	divsepwid	3	5	weekly	n	3	2	weak profit
103222	44	23424	f	divsepwid	2	5	weekly	n	4	3	weak profit
101106	37	23406	f	married	2	0	weekly	y	1	2	weak profit
101520	22	23392	m	married	1	2	monthly	y	1	2	weak profit
103386	46	23387	m	divsepwid	2	6	weekly	y	3	3	bad loss
103642	49	23383	m	divsepwid	4	6	weekly	n	4	3	weak profit
103219	31	23380	f	divsepwid	3	6	weekly	n	5	3	bad loss
102078	20	23379	f	single	0	2	monthly	n	1	1	weak profit
102241	21	23374	m	single	1	3	monthly	n	1	1	weak profit
103554	48	23372	m	divsepwid	4	6	weekly	n	4	3	weak profit
103291	45	23372	f	divsepwid	3	5	weekly	y	5	2	bad loss
104096	50	23363	m	married	2	3	weekly	y	5	1	bad loss
101644	33	23362	f	married	2	2	weekly	y	2	1	weak profit
102374	32	23359	f	single	1	3	weekly	n	1	1	weak profit
102079	20	23359	m	single	0	2	weekly	n	3	1	weak profit
101496	22	23358	m	married	1	0	weekly	y	1	1	weak profit
102728	24	23348	f	single	1	1	monthly	n	2	1	weak profit
102070	20	23335	f	single	1	1	monthly	n	1	1	weak profit
102548	23	23333	f	single	0	3	monthly	y	1	1	weak profit
102412	22	23323	m	single	0	3	monthly	y	2	1	weak profit
102899	40	23321	f	divsepwid	2	5	weekly	n	4	3	weak profit
103056	30	23318	f	divsepwid	3	5	weekly	y	4	3	strong profit
102247	21	23318	m	single	0	2	weekly	y	2	1	weak profit
100918	18	23317	f	married	2	0	weekly	y	1	1	bad loss
101510	22	23305	f	married	2	1	weekly	y	1	1	weak profit
103991	47	23299	m	married	2	3	monthly	y	5	1	bad loss
102720	24	23287	f	single	0	1	weekly	y	3	1	weak profit
102671	24	23283	f	single	1	2	monthly	y	2	1	weak profit
103221	44	23279	m	divsepwid	4	6	weekly	n	5	3	bad loss
101947	25	23267	f	married	1	2	monthly	y	3	1	weak profit
101525	22	23253	m	married	1	0	monthly	y	1	2	weak profit
102248	21	23252	f	single	0	3	monthly	y	3	1	weak profit
103464	47	23250	f	divsepwid	3	6	weekly	y	4	2	strong profit
101212	37	23246	f	married	1	2	monthly	y	1	2	weak profit
102073	20	23243	m	single	1	3	weekly	y	3	1	weak profit
104063	49	23240	f	married	2	4	weekly	y	5	1	bad loss
102859	25	23227	f	single	0	1	monthly	y	2	1	weak profit
102359	22	23217	f	single	0	1	monthly	n	2	1	weak profit
102419	35	23215	m	single	0	2	monthly	y	3	1	weak profit
102698	28	23213	m	single	1	2	monthly	n	2	1	weak profit
101389	21	23202	m	married	2	2	weekly	y	3	1	weak profit
102395	22	23190	f	single	0	2	monthly	y	1	1	weak profit
102860	25	23183	f	single	0	1	monthly	y	3	1	weak profit
102117	20	23182	f	single	1	1	monthly	y	2	1	weak profit
101233	20	23172	m	married	2	0	weekly	y	3	1	weak profit
102840	33	23167	m	single	0	2	monthly	n	1	1	weak profit
102798	25	23161	m	single	0	3	weekly	y	1	1	weak profit
102894	40	23160	f	divsepwid	3	6	weekly	y	3	2	strong profit
102838	25	23158	f	single	0	1	monthly	y	3	1	weak profit
101555	22	23152	f	married	1	2	monthly	y	1	2	weak profit
101247	38	23149	m	married	2	0	weekly	y	2	2	weak profit
101676	23	23147	m	married	1	0	weekly	y	1	2	weak profit
101084	19	23137	f	married	2	2	monthly	y	3	1	weak profit
100942	18	23131	f	married	1	2	weekly	y	1	1	weak profit
103546	48	23130	m	divsepwid	2	5	weekly	y	3	2	weak profit
101979	32	23118	f	married	2	1	monthly	y	1	2	bad loss
102809	25	23117	m	single	0	2	monthly	y	3	1	weak profit
102501	23	23115	f	single	0	2	monthly	y	1	1	weak profit
102386	22	23113	f	single	0	2	weekly	n	1	1	weak profit
100925	18	23106	m	married	2	1	monthly	y	2	1	weak profit
101805	24	23101	f	married	1	2	weekly	y	2	1	weak profit
102404	22	23099	f	single	1	1	weekly	y	1	1	weak profit
101407	32	23097	f	married	1	1	monthly	y	3	2	weak profit
100920	18	23094	f	married	2	0	weekly	y	3	1	weak profit
103466	47	23089	f	divsepwid	4	5	weekly	n	3	2	weak profit
101045	19	23086	m	married	1	1	weekly	y	2	2	weak profit
101964	25	23081	m	married	2	1	monthly	y	3	2	weak profit
101541	22	23077	f	married	2	2	monthly	y	2	1	weak profit
101049	19	23076	m	married	2	1	monthly	y	3	1	weak profit
102520	23	23072	m	single	0	1	weekly	y	1	1	weak profit
101391	29	23062	m	married	1	0	weekly	y	1	1	weak profit
102260	28	23061	m	single	0	2	weekly	n	2		weak profit
103918	33	23060	m	married	2	4	weekly	y	5	1	bad loss
101848	30	23042	f	married	2	0	monthly	y	2	1	weak profit
102864	25	23040	m	single	0	3	monthly	n	2	1	weak profit
102240	21	23039	m	single	1	2	weekly	n	2	1	weak profit
102693	32	23001	m	single	1	2	weekly	n	1	1	weak profit
102249	21	23001	f	single	0	3	weekly	y	3	1	weak profit
102174	21	22994	m	single	1	1	weekly	n	1	1	weak profit
103039	42	22980	f	divsepwid	4	5	weekly	y	3	3	weak profit
101014	19	22980	f	married	2	1	monthly	y	1	1	weak profit
102951	41	22962	f	divsepwid	3	6	weekly	n	3	3	bad loss
101293	21	22961	m	married	1	1	monthly	y	2	2	weak profit
102466	23	22952	f	single	1	1	monthly	y	1	1	weak profit
100880	18	22950	m	married	1	0	monthly	y	1	2	weak profit
103808	33	22925	f	married	2	4	weekly	y	5	1	bad loss
102473	32	22925	m	single	1	2	monthly	n	1	1	weak profit
100866	18	22925	m	married	1	2	monthly	y	2	1	weak profit
101733	24	22923	f	married	2	1	weekly	y	1	2	bad loss
102344	22	22919	m	single	1	3	monthly	n	2	1	weak profit
101620	23	22912	m	married	2	0	monthly	y	1	2	weak profit
103810	42	22905	f	married	2	3	monthly	y	4	1	bad loss
101918	26	22905	m	married	1	0	monthly	y	2	1	weak profit
102595	24	22883	f	single	0	2	monthly	n	2	1	weak profit
103287	45	22877	f	divsepwid	4	6	weekly	n	4	3	weak profit
101767	24	22877	m	married	2	0	monthly	y	1	1	weak profit
102045	20	22868	f	single	0	1	weekly	y	1	1	weak profit
101123	20	22866	f	married	1	1	monthly	y	3	1	weak profit
103273	45	22849	f	divsepwid	2	5	weekly	y	3	2	weak profit
103441	37	22848	m	divsepwid	3	6	weekly	n	3	2	weak profit
102487	30	22845	m	single	1	1	monthly	y	2	1	weak profit
101781	24	22829	m	married	1	1	weekly	y	2	2	weak profit
102000	20	22821	f	single	0	1	weekly	n	3	1	weak profit
101865	25	22817	f	married	1	0	monthly	y	2	2	weak profit
102434	23	22816	f	single	1	2	weekly	n	2	1	bad loss
102776	34	22814	f	single	1	1	monthly	n	3	1	weak profit
100953	38	22812	m	married	1	0	weekly	y	3	1	weak profit
102616	24	22810	f	single	0	1	weekly	n	3		weak profit
100952	19	22807	f	married	1	0	monthly	y	3	1	weak profit
103205	44	22801	f	divsepwid	3	6	weekly	y	5	3	strong profit
102949	41	22797	f	divsepwid	3	6	weekly	y	5	2	weak profit
101174	38	22789	m	married	1	0	weekly	y	2	2	weak profit
100971	19	22789	f	married	2	2	monthly	y	2	1	weak profit
103037	42	22775	f	divsepwid	3	6	weekly	n	3	3	weak profit
101036	19	22775	m	married	1	2	weekly	y	3	1	weak profit
101869	25	22763	f	married	2	2	weekly	y	3	2	weak profit
102947	41	22752	m	divsepwid	3	5	weekly	y	5	3	bad loss
101449	22	22741	f	married	1	0	weekly	y	1	2	weak profit
101200	20	22738	f	married	1	1	weekly	y	3	1	weak profit
100851	18	22729	f	married	2	2	weekly	y	1	1	weak profit
100887	18	22724	f	married	1	2	weekly	y	3	1	strong profit
100821	18	22707	m	married	1	1	weekly	y	3	1	strong profit
103031	42	22703	f	divsepwid	3	6	weekly	n	5	3	bad loss
100835	18	22699	m	married	1	2	monthly	y	3	2	weak profit
101193	20	22694	f	married	1	0	monthly	y	2	1	weak profit
100959	19	22685	m	married	2	2	monthly	y	2	1	weak profit
101786	24	22677	f	married	1	0	weekly	y	2	1	strong profit
103532	48	22673	f	divsepwid	2	5	weekly	n	3	2	weak profit
101158	20	22672	f	married	1	1	monthly	y	3	2	weak profit
101609	23	22666	f	married	1	1	monthly	y	3	1	weak profit
100865	18	22662	m	married	1	1	weekly	y	3	2	weak profit
102352	22	22659	m	single	1	3	weekly	n	3	1	bad loss
101150	20	22650	m	married	1	0	weekly	y	3	1	strong profit
101482	36	22643	m	married	2	2	monthly	y	3	1	strong profit
102024	20	22617	m	single	0	2	weekly	n	3	1	weak profit
101769	32	22615	m	married	2	2	monthly	y	3	2	weak profit
101489	22	22602	m	married	2	0	monthly	y	2	1	weak profit
102611	24	22595	f	single	0	3	monthly	n	3	1	weak profit
101772	24	22593	m	married	1	2	weekly	y	3	1	bad loss
101911	25	22590	f	married	1	2	monthly	y	2	1	weak profit
100993	19	22585	f	married	1	2	monthly	y	2	2	weak profit
103444	38	22564	f	divsepwid	4	5	weekly	y	4	2	strong profit
101182	20	22561	m	married	1	1	monthly	y	3	1	weak profit
103611	49	22544	f	divsepwid	3	5	weekly	y	5	2	weak profit
103915	45	22543	f	married	2	4	weekly	y	5	2	strong profit
102167	21	22531	f	single	1	1	weekly	n	1	1	weak profit
103108	43	22515	m	divsepwid	2	5	weekly	n	4	3	strong profit
101203	20	22501	m	married	2	2	weekly	y	2	2	weak profit
102211	21	22493	f	single	1	1	monthly	n	2	1	weak profit
103620	49	22487	m	divsepwid	4	5	weekly	n	5	2	weak profit
101881	25	22486	f	married	2	0	weekly	y	1	1	weak profit
103841	43	22475	f	married	3	3	monthly	y	4	2	bad loss
103538	48	22464	m	divsepwid	4	5	weekly	y	4	2	weak profit
100850	18	22456	m	married	2	1	weekly	y	2	1	weak profit
102164	21	22447	f	single	1	2	monthly	n	1	1	weak profit
100848	18	22446	f	married	1	2	weekly	y	2	2	weak profit
102333	22	22443	m	single	1	2	weekly	n	2	1	weak profit
102757	25	22431	m	single	1	2	monthly	n	2	1	weak profit
102433	23	22425	f	single	1	1	weekly	y	1	1	weak profit
101178	20	22420	f	married	1	2	weekly	y	3	1	bad loss
102336	22	22395	m	single	1	2	monthly	n	2	1	weak profit
102135	27	22391	m	single	0	1	weekly	y	3	1	weak profit
102306	22	22387	m	single	1	2	weekly	n	1	1	weak profit
102482	23	22384	m	single	1	3	weekly	n	3	1	weak profit
102644	24	22383	m	single	0	1	monthly	y	1	1	bad loss
101785	33	22379	f	married	1	0	monthly	y	1	1	weak profit
101774	31	22377	m	married	2	1	monthly	y	3	1	weak profit
101421	34	22375	m	married	1	2	weekly	y	3	2	weak profit
102627	24	22361	m	single	1	2	monthly	n	2	1	weak profit
101744	38	22331	m	married	1	0	monthly	y	3	2	weak profit
103370	46	22328	m	divsepwid	3	6	weekly	n	5	2	bad loss
101194	20	22310	f	married	1	1	monthly	y	1	1	weak profit
101038	19	22309	f	married	2	0	weekly	y	3	1	weak profit
103979	47	22296	f	married	3	4	weekly	y	4	2	bad loss
102345	22	22294	m	single	0	1	monthly	n	1	1	weak profit
104053	49	22281	f	married	3	3	monthly	y	5	1	bad loss
103690	50	22238	f	divsepwid	4	5	weekly	n	4	3	strong profit
101183	20	22238	m	married	1	1	weekly	y	2	1	weak profit
102031	20	22234	f	single	0	2	weekly	y	1	1	weak profit
103365	27	22228	f	divsepwid	2	5	weekly	n	3	2	bad loss
101868	25	22218	m	married	1	2	weekly	y	1	1	bad loss
102327	22	22217	f	single	0	1	monthly	y	3	1	weak profit
101016	19	22216	m	married	2	2	weekly	y	3	1	weak profit
101863	28	22203	m	married	2	0	monthly	y	2	1	weak profit
101433	22	22203	f	married	2	0	monthly	y	1	2	bad loss
102455	34	22182	m	single	0	3	weekly	y	3	1	weak profit
101494	22	22181	m	married	2	2	weekly	y	3	1	weak profit
102948	29	22168	m	divsepwid	3	5	weekly	n	3	2	weak profit
102764	25	22163	m	single	1	2	weekly	y	1	1	weak profit
101480	26	22146	f	married	2	0	weekly	y	2	2	weak profit
101630	23	22138	f	married	1	2	monthly	y	2	2	weak profit
102018	35	22137	m	single	0	1	weekly	n	2	1	weak profit
102468	23	22128	m	single	1	3	monthly	n	3	1	weak profit
102297	37	22121	f	single	1	2	weekly	y	2	1	weak profit
102436	23	22121	m	single	0	1	monthly	n	3	1	weak profit
104090	37	22109	f	married	3	4	monthly	y	5	2	bad loss
101007	19	22109	m	married	2	0	weekly	y	3	1	weak profit
101886	25	22102	m	married	1	1	monthly	y	3	2	weak profit
103622	33	22091	f	divsepwid	4	6	weekly	y	4	2	strong profit
101921	25	22089	m	married	1	2	weekly	y	3	1	weak profit
101430	22	22061	f	married	2	2	monthly	y	3	2	weak profit
102943	41	22036	m	divsepwid	2	5	weekly	y	3	2	weak profit
102339	22	22036	m	single	0	1	monthly	n	1	1	weak profit
101004	19	22029	f	married	1	2	monthly	y	1	1	weak profit
102785	25	22028	m	single	0	3	monthly	y	3	1	weak profit
102653	24	22005	f	single	1	3	monthly	n	1	1	weak profit
100970	38	21991	m	married	2	1	weekly	y	1	2	weak profit
101434	22	21991	m	married	2	0	weekly	y	1	1	weak profit
101889	25	21988	m	married	2	0	weekly	y	3	1	weak profit
100879	18	21960	f	married	2	2	weekly	y	1	2	bad loss
102880	40	21945	f	divsepwid	2	5	weekly	n	5	3	bad loss
103196	44	21938	f	divsepwid	3	6	weekly	n	3	3	bad loss
103781	41	21931	f	married	3	3	weekly	y	4	1	bad loss
102447	23	21914	m	single	1	1	monthly	n	3	1	weak profit
101487	22	21914	m	married	1	1	weekly	y	1	1	bad loss
100826	18	21875	m	married	1	0	weekly	y	3	1	weak profit
103111	43	21861	m	divsepwid	3	6	weekly	n	5	3	weak profit
101635	23	21848	f	married	1	1	weekly	y	1	2	weak profit
102289	22	21834	f	single	1	2	weekly	n	3	1	bad loss
101867	25	21831	m	married	1	2	monthly	y	3	2	weak profit
100841	18	21829	m	married	1	0	weekly	y	3	2	weak profit
103353	46	21827	f	divsepwid	2	5	weekly	y	5	3	bad loss
102141	21	21822	m	single	0	3	weekly	y	3	1	weak profit
101628	23	21821	f	married	1	1	weekly	y	3	2	weak profit
101462	22	21814	m	married	2	0	weekly	y	1	1	strong profit
102651	24	21801	m	single	1	1	monthly	n	2	1	weak profit
102329	22	21796	m	single	0	3	monthly	y	1	1	bad loss
102011	20	21784	f	single	0	3	monthly	n	2	1	weak profit
103685	50	21782	m	divsepwid	4	6	weekly	y	4	3	bad loss
101899	25	21782	m	married	2	0	monthly	y	1	2	weak profit
101440	22	21772	f	married	1	0	monthly	y	3	2	weak profit
101177	20	21768	m	married	1	2	weekly	y	2	1	weak profit
101580	23	21761	m	married	1	1	weekly	y	1	1	strong profit
101297	21	21761	m	married	1	0	monthly	y	3	1	weak profit
102026	20	21740	f	single	1	1	monthly	y	2	1	weak profit
103691	30	21737	f	divsepwid	4	5	weekly	n	5	2	bad loss
103274	45	21733	f	divsepwid	2	5	weekly	n	5	2	weak profit
103954	46	21732	m	married	3	3	monthly	y	5	2	bad loss
101770	24	21731	f	married	1	1	weekly	y	1	1	weak profit
103545	48	21726	m	divsepwid	4	6	weekly	n	5	2	bad loss
101783	24	21702	f	married	2	2	monthly	y	1	2	bad loss
100878	18	21701	m	married	2	0	weekly	y	3	1	weak profit
101292	21	21692	f	married	1		monthly	y	2	1	weak profit
102184	34	21691	f	single	0	1	weekly	y	1	1	bad loss
