FlightID;Carrier;Destination;Distance;Date;FlightNumber;Origin;Weather;DayOfWeek;DayOfMonth;TailNumber
1159;RU;EWR;213;1/16/2004;2855;IAD;0;5;16;N14972
1160;RU;EWR;199;1/16/2004;2879;DCA;0;5;16;N15910
1161;RU;EWR;213;1/16/2004;2497;IAD;0;5;16;N26549
1162;OH;JFK;184;1/17/2004;5935;BWI;0;6;17;N435CA
1163;DH;JFK;213;1/17/2004;6155;DCA;0;6;17;N409FJ
1164;DH;LGA;229;1/17/2004;7208;IAD;0;6;17;N627BR
1165;DH;LGA;229;1/17/2004;7215;IAD;0;6;17;N675BR
1166;DH;LGA;229;1/17/2004;7684;IAD;0;6;17;N686BR
1167;DH;JFK;228;1/17/2004;7800;IAD;0;6;17;N694BR
1168;DH;JFK;228;1/17/2004;7806;IAD;0;6;17;N660BR
1169;DH;JFK;228;1/17/2004;7810;IAD;0;6;17;N311UE
1170;DH;JFK;228;1/17/2004;7812;IAD;0;6;17;N313UE
1171;DH;JFK;228;1/17/2004;7814;IAD;0;6;17;N706BR
1172;DH;JFK;228;1/17/2004;7818;IAD;0;6;17;N324UE
1173;DL;JFK;213;1/17/2004;746;DCA;0;6;17;N909DL
1174;DL;LGA;214;1/17/2004;1742;DCA;0;6;17;N232DZ
1175;DL;LGA;214;1/17/2004;1744;DCA;0;6;17;N221DL
1176;DL;LGA;214;1/17/2004;1748;DCA;0;6;17;N223DZ
1177;DL;LGA;214;1/17/2004;1756;DCA;0;6;17;N223DZ
1178;DL;LGA;214;1/17/2004;1760;DCA;0;6;17;N232DZ
1179;DL;LGA;214;1/17/2004;1764;DCA;0;6;17;N223DZ
1180;DL;LGA;214;1/17/2004;1768;DCA;0;6;17;N224DA
1181;MQ;JFK;213;1/17/2004;4752;DCA;0;6;17;N716MQ
1182;MQ;JFK;213;1/17/2004;4760;DCA;0;6;17;N729MQ
1183;MQ;JFK;213;1/17/2004;4784;DCA;0;6;17;N721MQ
1184;MQ;LGA;214;1/17/2004;4956;DCA;0;6;17;N805MQ
1185;MQ;LGA;214;1/17/2004;4964;DCA;0;6;17;N727MQ
1186;UA;LGA;229;1/17/2004;846;IAD;0;6;17;N507UA
1187;US;LGA;214;1/17/2004;2160;DCA;0;6;17;N736UW
1188;US;LGA;214;1/17/2004;2164;DCA;0;6;17;N748UW
1189;US;LGA;214;1/17/2004;2168;DCA;0;6;17;N736UW
1190;US;LGA;214;1/17/2004;2172;DCA;0;6;17;N748UW
1191;US;LGA;214;1/17/2004;2176;DCA;0;6;17;N736UW
1192;US;LGA;214;1/17/2004;2180;DCA;0;6;17;N748UW
1193;US;LGA;214;1/17/2004;2184;DCA;0;6;17;N736UW
1194;RU;EWR;169;1/17/2004;3372;BWI;0;6;17;N15926
1195;RU;EWR;169;1/17/2004;2229;BWI;0;6;17;N14933
1196;RU;EWR;169;1/17/2004;2303;BWI;0;6;17;N14942
1197;RU;EWR;169;1/17/2004;2703;BWI;0;6;17;N14991
1198;CO;EWR;199;1/17/2004;808;DCA;0;6;17;N37615
1199;DH;EWR;213;1/17/2004;7299;IAD;0;6;17;N696BR
1200;DH;EWR;213;1/17/2004;7302;IAD;0;6;17;N652BR
1201;DH;EWR;213;1/17/2004;7303;IAD;0;6;17;N652BR
1202;DH;EWR;213;1/17/2004;7304;IAD;0;6;17;N652BR
1203;RU;EWR;213;1/17/2004;2855;IAD;0;6;17;N29906
1204;RU;EWR;199;1/17/2004;2361;DCA;0;6;17;N16987
1205;RU;EWR;199;1/17/2004;2097;DCA;0;6;17;N14562
1206;RU;EWR;199;1/17/2004;2216;DCA;0;6;17;N14950
1207;RU;EWR;213;1/17/2004;2156;IAD;0;6;17;N24103
1208;RU;EWR;199;1/17/2004;2582;DCA;0;6;17;N26549
1209;RU;EWR;213;1/17/2004;2497;IAD;0;6;17;N21144
1210;RU;EWR;199;1/17/2004;2761;DCA;0;6;17;N21537
1211;OH;JFK;184;1/18/2004;5935;BWI;0;7;18;N712CA
1212;DH;JFK;213;1/18/2004;6155;DCA;0;7;18;N404FJ
1213;DH;LGA;229;1/18/2004;7208;IAD;0;7;18;N675BR
1214;DH;LGA;229;1/18/2004;7211;IAD;0;7;18;N661BR
1215;DH;LGA;229;1/18/2004;7215;IAD;0;7;18;N647BR
1216;DH;LGA;229;1/18/2004;7684;IAD;0;7;18;N632BR
1217;DH;JFK;228;1/18/2004;7800;IAD;0;7;18;N686BR
1218;DH;JFK;228;1/18/2004;7806;IAD;0;7;18;N663BR
1219;DH;JFK;228;1/18/2004;7808;IAD;0;7;18;N308UE
1220;DH;JFK;228;1/18/2004;7810;IAD;0;7;18;N315UE
1221;DH;JFK;228;1/18/2004;7812;IAD;0;7;18;N333UE
1222;DH;JFK;228;1/18/2004;7814;IAD;0;7;18;N678BR
1223;DH;JFK;228;1/18/2004;7816;IAD;0;7;18;N332UE
1224;DL;JFK;213;1/18/2004;746;DCA;0;7;18;N928DL
1225;DL;LGA;214;1/18/2004;1744;DCA;0;7;18;N223DZ
1226;DL;LGA;214;1/18/2004;1748;DCA;0;7;18;N242DL
1227;DL;LGA;214;1/18/2004;1752;DCA;0;7;18;N223DZ
1228;DL;LGA;214;1/18/2004;1756;DCA;0;7;18;N242DL
1229;DL;LGA;214;1/18/2004;1760;DCA;0;7;18;N223DZ
1230;DL;LGA;214;1/18/2004;1764;DCA;0;7;18;N242DL
1231;DL;LGA;214;1/18/2004;1768;DCA;0;7;18;N223DZ
1232;MQ;JFK;213;1/18/2004;4752;DCA;0;7;18;N712MQ
1233;MQ;JFK;213;1/18/2004;4760;DCA;0;7;18;N731MQ
1234;MQ;JFK;213;1/18/2004;4771;DCA;0;7;18;N719MQ
1235;MQ;JFK;213;1/18/2004;4784;DCA;0;7;18;N737MQ
1236;MQ;LGA;214;1/18/2004;4964;DCA;0;7;18;N719MQ
1237;MQ;LGA;214;1/18/2004;4968;DCA;0;7;18;N703MQ
1238;MQ;LGA;214;1/18/2004;4972;DCA;0;7;18;N725MQ
1239;MQ;LGA;214;1/18/2004;4976;DCA;0;7;18;N732MQ
1240;UA;LGA;229;1/18/2004;846;IAD;0;7;18;N579UA
1241;US;LGA;214;1/18/2004;2164;DCA;0;7;18;N744UW
1242;US;LGA;214;1/18/2004;2166;DCA;0;7;18;N763UW
1243;US;LGA;214;1/18/2004;2168;DCA;0;7;18;N755UW
1244;US;LGA;214;1/18/2004;2170;DCA;0;7;18;N736UW
1245;US;LGA;214;1/18/2004;2172;DCA;0;7;18;N744UW
1246;US;LGA;214;1/18/2004;2174;DCA;0;7;18;N763UW
1247;US;LGA;214;1/18/2004;2178;DCA;0;7;18;N736UW
1248;US;LGA;214;1/18/2004;2182;DCA;0;7;18;N763UW
1249;US;LGA;214;1/18/2004;2184;DCA;0;7;18;N755UW
1250;US;LGA;214;1/18/2004;2186;DCA;0;7;18;N736UW
1251;US;LGA;214;1/18/2004;2188;DCA;0;7;18;N744UW
1252;RU;EWR;169;1/18/2004;2303;BWI;1;7;18;N17984
1253;RU;EWR;169;1/18/2004;2703;BWI;0;7;18;N15980
1254;RU;EWR;169;1/18/2004;2403;BWI;0;7;18;N16501
1255;CO;EWR;199;1/18/2004;1767;DCA;0;7;18;N14629
1256;CO;EWR;199;1/18/2004;810;DCA;0;7;18;N37615
1257;CO;EWR;199;1/18/2004;816;DCA;0;7;18;N16650
1258;DH;EWR;213;1/18/2004;7299;IAD;0;7;18;N650BR
1259;DH;EWR;213;1/18/2004;7302;IAD;0;7;18;N626BR
1260;DH;EWR;213;1/18/2004;7303;IAD;0;7;18;N640BR
1261;DH;EWR;213;1/18/2004;7304;IAD;0;7;18;N701BR
1262;RU;EWR;213;1/18/2004;2156;IAD;0;7;18;N13124
1263;RU;EWR;199;1/18/2004;2216;DCA;0;7;18;N14558
1264;RU;EWR;213;1/18/2004;2254;IAD;0;7;18;N13929
1265;RU;EWR;199;1/18/2004;2582;DCA;0;7;18;N27962
1266;OH;JFK;184;1/19/2004;5935;BWI;0;1;19;N975CA
1267;DH;JFK;213;1/19/2004;6155;DCA;0;1;19;N415FJ
1268;DH;LGA;229;1/19/2004;7208;IAD;0;1;19;N647BR
1269;DH;LGA;229;1/19/2004;7211;IAD;0;1;19;N671BR
1270;DH;LGA;229;1/19/2004;7215;IAD;0;1;19;N648BR
1271;DH;LGA;229;1/19/2004;7684;IAD;0;1;19;N627BR
1272;DH;LGA;229;1/19/2004;7790;IAD;0;1;19;N626BR
1273;DH;LGA;229;1/19/2004;7792;IAD;0;1;19;N671BR
1274;DH;JFK;228;1/19/2004;7800;IAD;0;1;19;N632BR
1275;DH;JFK;228;1/19/2004;7806;IAD;0;1;19;N691BR
1276;DH;JFK;228;1/19/2004;7808;IAD;0;1;19;N333UE
1277;DH;JFK;228;1/19/2004;7810;IAD;0;1;19;N327UE
1278;DH;JFK;228;1/19/2004;7812;IAD;0;1;19;N331UE
1279;DH;JFK;228;1/19/2004;7814;IAD;0;1;19;N625BR
1280;DH;JFK;228;1/19/2004;7816;IAD;0;1;19;N328UE
1281;DL;JFK;213;1/19/2004;746;DCA;0;1;19;N910DL
1282;DL;LGA;214;1/19/2004;1742;DCA;0;1;19;N242DL
1283;DL;LGA;214;1/19/2004;1744;DCA;0;1;19;N223DZ
1284;DL;LGA;214;1/19/2004;1748;DCA;0;1;19;N231DN
1285;DL;LGA;214;1/19/2004;1752;DCA;0;1;19;N223DZ
1286;DL;LGA;214;1/19/2004;1756;DCA;0;1;19;N231DN
1287;DL;LGA;214;1/19/2004;1758;DCA;0;1;19;N224DA
1288;DL;LGA;214;1/19/2004;1760;DCA;0;1;19;N223DZ
1289;DL;LGA;214;1/19/2004;1764;DCA;0;1;19;N231DN
1290;DL;LGA;214;1/19/2004;1766;DCA;0;1;19;N224DA
1291;DL;LGA;214;1/19/2004;1768;DCA;0;1;19;N223DZ
1292;MQ;JFK;213;1/19/2004;4752;DCA;0;1;19;N718MQ
1293;MQ;JFK;213;1/19/2004;4760;DCA;0;1;19;N736MQ
1294;MQ;JFK;213;1/19/2004;4784;DCA;0;1;19;N723MQ
1295;MQ;LGA;214;1/19/2004;4952;DCA;0;1;19;N739MQ
1296;MQ;LGA;214;1/19/2004;4954;DCA;0;1;19;N717MQ
1297;MQ;LGA;214;1/19/2004;4956;DCA;0;1;19;N718MQ
1298;MQ;LGA;214;1/19/2004;4960;DCA;0;1;19;N722MQ
1299;MQ;LGA;214;1/19/2004;4964;DCA;0;1;19;N739MQ
1300;MQ;LGA;214;1/19/2004;4966;DCA;0;1;19;N719MQ
1301;MQ;LGA;214;1/19/2004;4968;DCA;0;1;19;N723MQ
1302;MQ;LGA;214;1/19/2004;4970;DCA;0;1;19;N841MQ
1303;MQ;LGA;214;1/19/2004;4972;DCA;0;1;19;N728MQ
1304;MQ;LGA;214;1/19/2004;4976;DCA;0;1;19;N704MQ
1305;UA;LGA;229;1/19/2004;846;IAD;0;1;19;N565UA
1306;US;LGA;214;1/19/2004;1479;DCA;0;1;19;N753UW
1307;US;LGA;214;1/19/2004;2160;DCA;0;1;19;N767UW
1308;US;LGA;214;1/19/2004;2162;DCA;0;1;19;N706UW
1309;US;LGA;214;1/19/2004;2164;DCA;0;1;19;N711UW
1310;US;LGA;214;1/19/2004;2166;DCA;0;1;19;N736UW
1311;US;LGA;214;1/19/2004;2168;DCA;0;1;19;N767UW
1312;US;LGA;214;1/19/2004;2170;DCA;0;1;19;N706UW
1313;US;LGA;214;1/19/2004;2172;DCA;0;1;19;N711UW
1314;US;LGA;214;1/19/2004;2174;DCA;0;1;19;N736UW
1315;US;LGA;214;1/19/2004;2176;DCA;0;1;19;N767UW
1316;US;LGA;214;1/19/2004;2178;DCA;0;1;19;N706UW
1317;US;LGA;214;1/19/2004;2180;DCA;0;1;19;N711UW
1318;US;LGA;214;1/19/2004;2182;DCA;0;1;19;N736UW
1319;US;LGA;214;1/19/2004;2184;DCA;0;1;19;N767UW
1320;US;LGA;214;1/19/2004;2186;DCA;0;1;19;N706UW
1321;US;LGA;214;1/19/2004;2188;DCA;0;1;19;N711UW
1322;RU;EWR;169;1/19/2004;3372;BWI;0;1;19;N13913
1323;RU;EWR;169;1/19/2004;2303;BWI;0;1;19;N18557
1324;RU;EWR;169;1/19/2004;2703;BWI;0;1;19;N14943
1325;RU;EWR;169;1/19/2004;2403;BWI;0;1;19;N12934
1326;CO;EWR;199;1/19/2004;814;DCA;0;1;19;N17321
1327;CO;EWR;199;1/19/2004;808;DCA;0;1;19;N14639
1328;CO;EWR;199;1/19/2004;806;DCA;0;1;19;N16649
1329;CO;EWR;199;1/19/2004;816;DCA;0;1;19;N17619
1330;DH;EWR;213;1/19/2004;7299;IAD;0;1;19;N645BR
1331;DH;EWR;213;1/19/2004;7302;IAD;0;1;19;N689BR
1332;DH;EWR;213;1/19/2004;7303;IAD;0;1;19;N710BR
1333;DH;EWR;213;1/19/2004;7304;IAD;0;1;19;N626BR
1334;DH;EWR;213;1/19/2004;7305;IAD;0;1;19;N329UE
1335;DH;EWR;213;1/19/2004;7307;IAD;0;1;19;N301UE
1336;RU;EWR;213;1/19/2004;2385;IAD;0;1;19;N16520
1337;RU;EWR;213;1/19/2004;2692;IAD;0;1;19;N28518
1338;RU;EWR;199;1/19/2004;2761;DCA;0;1;19;N13124
1339;RU;EWR;199;1/19/2004;2261;DCA;0;1;19;N15973
1340;RU;EWR;213;1/19/2004;2855;IAD;0;1;19;N15912
1341;RU;EWR;213;1/19/2004;2497;IAD;0;1;19;N12567
1342;RU;EWR;213;1/19/2004;2156;IAD;0;1;19;N18120
1343;RU;EWR;199;1/19/2004;2181;DCA;0;1;19;N12921
1344;RU;EWR;199;1/19/2004;2216;DCA;0;1;19;N12519
1345;RU;EWR;199;1/19/2004;2582;DCA;0;1;19;N48901
1346;RU;EWR;199;1/19/2004;2879;DCA;0;1;19;N16911
1347;OH;JFK;184;1/20/2004;5935;BWI;0;2;20;N956CA
1348;DH;JFK;213;1/20/2004;6155;DCA;0;2;20;N409FJ
1349;DH;LGA;229;1/20/2004;7208;IAD;0;2;20;N648BR
1350;DH;LGA;229;1/20/2004;7211;IAD;0;2;20;N646BR
1351;DH;LGA;229;1/20/2004;7215;IAD;0;2;20;N705BR
1352;DH;LGA;229;1/20/2004;7684;IAD;0;2;20;N637BR
1353;DH;LGA;229;1/20/2004;7790;IAD;0;2;20;N698BR
1354;DH;LGA;229;1/20/2004;7792;IAD;0;2;20;N646BR
1355;DH;JFK;228;1/20/2004;7800;IAD;0;2;20;N627BR
1356;DH;JFK;228;1/20/2004;7806;IAD;0;2;20;N708BR
1357;DH;JFK;228;1/20/2004;7808;IAD;0;2;20;N321UE
1358;DH;JFK;228;1/20/2004;7810;IAD;0;2;20;N308UE
1359;DH;JFK;228;1/20/2004;7812;IAD;0;2;20;N313UE
1360;DH;JFK;228;1/20/2004;7814;IAD;0;2;20;N636BR
1361;DH;JFK;228;1/20/2004;7816;IAD;0;2;20;N331UE
1362;DL;JFK;213;1/20/2004;746;DCA;0;2;20;N926DL
1363;DL;LGA;214;1/20/2004;1740;DCA;0;2;20;N225DL
1364;DL;LGA;214;1/20/2004;1742;DCA;0;2;20;N231DN
1365;DL;LGA;214;1/20/2004;1744;DCA;0;2;20;N224DA
1366;DL;LGA;214;1/20/2004;1746;DCA;0;2;20;N223DZ
1367;DL;LGA;214;1/20/2004;1748;DCA;0;2;20;N225DL
1368;DL;LGA;214;1/20/2004;1750;DCA;0;2;20;N231DN
1369;DL;LGA;214;1/20/2004;1752;DCA;0;2;20;N224DA
1370;DL;LGA;214;1/20/2004;1754;DCA;0;2;20;N223DZ
1371;DL;LGA;214;1/20/2004;1756;DCA;0;2;20;N225DL
1372;DL;LGA;214;1/20/2004;1758;DCA;0;2;20;N231DN
1373;DL;LGA;214;1/20/2004;1760;DCA;0;2;20;N223DZ
1374;DL;LGA;214;1/20/2004;1762;DCA;0;2;20;N224DA
1375;DL;LGA;214;1/20/2004;1764;DCA;0;2;20;N242DL
1376;DL;LGA;214;1/20/2004;1766;DCA;0;2;20;N231DN
1377;DL;LGA;214;1/20/2004;1768;DCA;0;2;20;N223DZ
1378;MQ;JFK;213;1/20/2004;4752;DCA;0;2;20;N805MQ
1379;MQ;JFK;213;1/20/2004;4760;DCA;0;2;20;N721MQ
1380;MQ;JFK;213;1/20/2004;4784;DCA;0;2;20;N721MQ
1381;MQ;LGA;214;1/20/2004;4952;DCA;0;2;20;N735MQ
1382;MQ;LGA;214;1/20/2004;4954;DCA;0;2;20;N729MQ
1383;MQ;LGA;214;1/20/2004;4956;DCA;0;2;20;N712MQ
1384;MQ;LGA;214;1/20/2004;4960;DCA;0;2;20;N727MQ
1385;MQ;LGA;214;1/20/2004;4964;DCA;0;2;20;N712MQ
1386;MQ;LGA;214;1/20/2004;4966;DCA;0;2;20;N701MQ
1387;MQ;LGA;214;1/20/2004;4968;DCA;0;2;20;N721MQ
1388;MQ;LGA;214;1/20/2004;4970;DCA;0;2;20;N702MQ
1389;MQ;LGA;214;1/20/2004;4976;DCA;0;2;20;N713MQ
1390;UA;LGA;229;1/20/2004;846;IAD;0;2;20;N556UA
1391;US;LGA;214;1/20/2004;1479;DCA;0;2;20;N769UW
1392;US;LGA;214;1/20/2004;2160;DCA;0;2;20;N705UW
1393;US;LGA;214;1/20/2004;2162;DCA;0;2;20;N744UW
1394;US;LGA;214;1/20/2004;2164;DCA;0;2;20;N722UW
1395;US;LGA;214;1/20/2004;2166;DCA;0;2;20;N749UW
1396;US;LGA;214;1/20/2004;2168;DCA;0;2;20;N705UW
1397;US;LGA;214;1/20/2004;2170;DCA;0;2;20;N744UW
1398;US;LGA;214;1/20/2004;2172;DCA;0;2;20;N722UW
1399;US;LGA;214;1/20/2004;2174;DCA;0;2;20;N749UW
1400;US;LGA;214;1/20/2004;2176;DCA;0;2;20;N725UW
1401;US;LGA;214;1/20/2004;2178;DCA;0;2;20;N744UW
1402;US;LGA;214;1/20/2004;2180;DCA;0;2;20;N722UW
1403;US;LGA;214;1/20/2004;2182;DCA;0;2;20;N749UW
1404;US;LGA;214;1/20/2004;2184;DCA;0;2;20;N725UW
1405;US;LGA;214;1/20/2004;2186;DCA;0;2;20;N744UW
1406;US;LGA;214;1/20/2004;2188;DCA;0;2;20;N722UW
1407;RU;EWR;169;1/20/2004;2403;BWI;0;2;20;N15983
1408;RU;EWR;169;1/20/2004;2303;BWI;0;2;20;N14920
1409;RU;EWR;169;1/20/2004;3372;BWI;0;2;20;N12921
1410;RU;EWR;169;1/20/2004;2703;BWI;0;2;20;N13566
1411;CO;EWR;199;1/20/2004;816;DCA;0;2;20;N14655
1412;CO;EWR;199;1/20/2004;814;DCA;0;2;20;N47332
1413;CO;EWR;199;1/20/2004;808;DCA;0;2;20;N16607
1414;CO;EWR;199;1/20/2004;806;DCA;0;2;20;N14628
1415;DH;EWR;213;1/20/2004;7299;IAD;0;2;20;N637BR
1416;DH;EWR;213;1/20/2004;7302;IAD;0;2;20;N638BR
1417;DH;EWR;213;1/20/2004;7303;IAD;0;2;20;N638BR
1418;DH;EWR;213;1/20/2004;7304;IAD;0;2;20;N663BR
1419;DH;EWR;213;1/20/2004;7305;IAD;0;2;20;N311UE
1420;DH;EWR;213;1/20/2004;7307;IAD;0;2;20;N332UE
1421;RU;EWR;199;1/20/2004;2181;DCA;0;2;20;N15555
1422;RU;EWR;199;1/20/2004;2879;DCA;0;2;20;N14562
1423;RU;EWR;199;1/20/2004;2216;DCA;0;2;20;N14920
1424;RU;EWR;213;1/20/2004;2497;IAD;0;2;20;N16951
1425;RU;EWR;199;1/20/2004;2761;DCA;0;2;20;N26141
1426;RU;EWR;213;1/20/2004;2385;IAD;0;2;20;N26141
1427;RU;EWR;199;1/20/2004;2582;DCA;0;2;20;N14543
1428;RU;EWR;213;1/20/2004;2367;IAD;0;2;20;N15555
1429;RU;EWR;199;1/20/2004;2261;DCA;0;2;20;N11539
1430;RU;EWR;213;1/20/2004;2156;IAD;0;2;20;N17146
1431;RU;EWR;213;1/20/2004;2855;IAD;0;2;20;N28518
1432;OH;JFK;184;1/21/2004;5935;BWI;0;3;21;N804CA
1433;DH;LGA;229;1/21/2004;7208;IAD;0;3;21;N705BR
1434;DH;LGA;229;1/21/2004;7211;IAD;0;3;21;N687BR
1435;DH;LGA;229;1/21/2004;7215;IAD;0;3;21;N705BR
1436;DH;LGA;229;1/21/2004;7684;IAD;0;3;21;N698BR
1437;DH;LGA;229;1/21/2004;7790;IAD;0;3;21;N688BR
1438;DH;LGA;229;1/21/2004;7792;IAD;0;3;21;N687BR
1439;DH;JFK;228;1/21/2004;7800;IAD;0;3;21;N637BR
1440;DH;JFK;228;1/21/2004;7806;IAD;0;3;21;N656BR
1441;DH;JFK;228;1/21/2004;7808;IAD;0;3;21;N301UE
1442;DH;JFK;228;1/21/2004;7810;IAD;0;3;21;N308UE
1443;DH;JFK;228;1/21/2004;7812;IAD;0;3;21;N333UE
1444;DH;JFK;228;1/21/2004;7814;IAD;0;3;21;N688BR
1445;DH;JFK;228;1/21/2004;7816;IAD;0;3;21;N321UE
1446;DL;JFK;213;1/21/2004;746;DCA;0;3;21;N938DL
1447;DL;LGA;214;1/21/2004;1740;DCA;0;3;21;N242DL
1448;DL;LGA;214;1/21/2004;1742;DCA;0;3;21;N224DA
1449;DL;LGA;214;1/21/2004;1744;DCA;0;3;21;N231DN
1450;DL;LGA;214;1/21/2004;1746;DCA;0;3;21;N221DL
1451;DL;LGA;214;1/21/2004;1748;DCA;0;3;21;N242DL
1452;DL;LGA;214;1/21/2004;1750;DCA;0;3;21;N224DA
1453;DL;LGA;214;1/21/2004;1752;DCA;0;3;21;N3734B
1454;DL;LGA;214;1/21/2004;1754;DCA;0;3;21;N221DL
1455;DL;LGA;214;1/21/2004;1756;DCA;0;3;21;N242DL
1456;DL;LGA;214;1/21/2004;1758;DCA;0;3;21;N231DN
1457;DL;LGA;214;1/21/2004;1760;DCA;0;3;21;N3734B
1458;DL;LGA;214;1/21/2004;1762;DCA;0;3;21;N221DL
1459;DL;LGA;214;1/21/2004;1764;DCA;0;3;21;N242DL
1460;DL;LGA;214;1/21/2004;1766;DCA;0;3;21;N231DN
1461;DL;LGA;214;1/21/2004;1768;DCA;0;3;21;N225DL
1462;MQ;JFK;213;1/21/2004;4752;DCA;0;3;21;N732MQ
1463;MQ;JFK;213;1/21/2004;4760;DCA;0;3;21;N709MQ
1464;MQ;JFK;213;1/21/2004;4784;DCA;0;3;21;N719MQ
1465;MQ;LGA;214;1/21/2004;4952;DCA;0;3;21;N704MQ
1466;MQ;LGA;214;1/21/2004;4954;DCA;0;3;21;N716MQ
1467;MQ;LGA;214;1/21/2004;4956;DCA;0;3;21;N730MQ
1468;MQ;LGA;214;1/21/2004;4960;DCA;0;3;21;N704MQ
1469;MQ;LGA;214;1/21/2004;4964;DCA;0;3;21;N716MQ
1470;MQ;LGA;214;1/21/2004;4966;DCA;0;3;21;N717MQ
1471;MQ;LGA;214;1/21/2004;4968;DCA;0;3;21;N719MQ
1472;MQ;LGA;214;1/21/2004;4970;DCA;0;3;21;N720MQ
1473;MQ;LGA;214;1/21/2004;4972;DCA;0;3;21;N713MQ
1474;MQ;LGA;214;1/21/2004;4976;DCA;0;3;21;N723MQ
1475;UA;LGA;229;1/21/2004;846;IAD;0;3;21;N563UA
1476;US;LGA;214;1/21/2004;1479;DCA;0;3;21;N730UW
1477;US;LGA;214;1/21/2004;2160;DCA;0;3;21;N713UW
1478;US;LGA;214;1/21/2004;2162;DCA;0;3;21;N741UW
1479;US;LGA;214;1/21/2004;2164;DCA;0;3;21;N766UW
1480;US;LGA;214;1/21/2004;2166;DCA;0;3;21;N722UW
1481;US;LGA;214;1/21/2004;2168;DCA;0;3;21;N713UW
1482;US;LGA;214;1/21/2004;2170;DCA;0;3;21;N741UW
1483;US;LGA;214;1/21/2004;2172;DCA;0;3;21;N766UW
1484;US;LGA;214;1/21/2004;2174;DCA;0;3;21;N722UW
1485;US;LGA;214;1/21/2004;2176;DCA;0;3;21;N713UW
1486;US;LGA;214;1/21/2004;2178;DCA;0;3;21;N741UW
1487;US;LGA;214;1/21/2004;2180;DCA;0;3;21;N744UW
1488;US;LGA;214;1/21/2004;2182;DCA;0;3;21;N722UW
1489;US;LGA;214;1/21/2004;2184;DCA;0;3;21;N713UW
1490;US;LGA;214;1/21/2004;2186;DCA;0;3;21;N741UW
1491;US;LGA;214;1/21/2004;2188;DCA;0;3;21;N716UW
1492;RU;EWR;169;1/21/2004;2703;BWI;0;3;21;N14902
1493;RU;EWR;169;1/21/2004;2403;BWI;0;3;21;N14950
1494;RU;EWR;169;1/21/2004;3372;BWI;0;3;21;N14568
1495;RU;EWR;169;1/21/2004;2303;BWI;0;3;21;N12946
1496;CO;EWR;199;1/21/2004;814;DCA;0;3;21;N12327
1497;CO;EWR;199;1/21/2004;816;DCA;0;3;21;N14601
1498;CO;EWR;199;1/21/2004;808;DCA;0;3;21;N16646
1499;CO;EWR;199;1/21/2004;806;DCA;0;3;21;N62631
1500;DH;EWR;213;1/21/2004;7299;IAD;0;3;21;N311UE
1501;DH;EWR;213;1/21/2004;7302;IAD;0;3;21;N694BR
1502;DH;EWR;213;1/21/2004;7303;IAD;0;3;21;N694BR
1503;DH;EWR;213;1/21/2004;7304;IAD;0;3;21;N709BR
1504;DH;EWR;213;1/21/2004;7305;IAD;0;3;21;N332UE
1505;DH;EWR;213;1/21/2004;7307;IAD;0;3;21;N332UE
1506;RU;EWR;199;1/21/2004;2761;DCA;0;3;21;N18102
1507;RU;EWR;213;1/21/2004;2156;IAD;0;3;21;N16147
1508;RU;EWR;199;1/21/2004;2879;DCA;0;3;21;N13969
1509;RU;EWR;199;1/21/2004;2181;DCA;0;3;21;N36915
1510;RU;EWR;213;1/21/2004;2385;IAD;0;3;21;N26141
1511;RU;EWR;199;1/21/2004;2261;DCA;0;3;21;N14974
1512;RU;EWR;213;1/21/2004;2855;IAD;0;3;21;N18556
1513;RU;EWR;199;1/21/2004;2216;DCA;0;3;21;N12946
1514;RU;EWR;213;1/21/2004;2497;IAD;0;3;21;N13903
1515;RU;EWR;213;1/21/2004;2367;IAD;0;3;21;N36915
1516;RU;EWR;199;1/21/2004;2582;DCA;0;3;21;N16951
1517;OH;JFK;184;1/22/2004;5935;BWI;0;4;22;N949CA
1518;DH;JFK;213;1/22/2004;6155;DCA;0;4;22;N415FJ
1519;DH;LGA;229;1/22/2004;7208;IAD;0;4;22;N705BR
1520;DH;LGA;229;1/22/2004;7211;IAD;0;4;22;N624BR
1521;DH;LGA;229;1/22/2004;7215;IAD;0;4;22;N653BR
1522;DH;LGA;229;1/22/2004;7684;IAD;0;4;22;N692BR
1523;DH;LGA;229;1/22/2004;7790;IAD;0;4;22;N675BR
1524;DH;LGA;229;1/22/2004;7792;IAD;0;4;22;N623BR
1525;DH;JFK;228;1/22/2004;7800;IAD;0;4;22;N698BR
1526;DH;JFK;228;1/22/2004;7806;IAD;0;4;22;N631BR
1527;DH;JFK;228;1/22/2004;7808;IAD;0;4;22;N320UE
1528;DH;JFK;228;1/22/2004;7810;IAD;0;4;22;N309UE
1529;DH;JFK;228;1/22/2004;7812;IAD;0;4;22;N301UE
1530;DH;JFK;228;1/22/2004;7814;IAD;0;4;22;N657BR
1531;DH;JFK;228;1/22/2004;7816;IAD;0;4;22;N324UE
1532;DL;JFK;213;1/22/2004;746;DCA;0;4;22;N986DL
1533;DL;LGA;214;1/22/2004;1740;DCA;0;4;22;N242DL
1534;DL;LGA;214;1/22/2004;1742;DCA;0;4;22;N221DL
1535;DL;LGA;214;1/22/2004;1744;DCA;0;4;22;N231DN
1536;DL;LGA;214;1/22/2004;1746;DCA;0;4;22;N223DZ
